State|Location|Address|City|Link
Oregon|Samaritan Health|5234 SW Philomath Blvd|Corvallis|https://www.samhealth.org/about-samaritan/news-search/2020/04/22/coronavirus-testing-near-me-corvallis-albany-lebanon-newport
Oregon|Samaritan Health|525 N Santiam Hwy|Lebanon|https://www.samhealth.org/about-samaritan/news-search/2020/04/22/coronavirus-testing-near-me-corvallis-albany-lebanon-newport
Oregon|Samaritan Health|920 SW Range Drive|Waldport|https://www.samhealth.org/about-samaritan/news-search/2020/04/22/coronavirus-testing-near-me-corvallis-albany-lebanon-newport
Oregon|Samaritan Health Depoe Bay Clinic|531 N Highway 101 Ste A|Depoe Bay|https://www.samhealth.org/about-samaritan/news-search/2020/04/22/coronavirus-testing-near-me-corvallis-albany-lebanon-newport
Oregon|Siskiyou Community Health Center|1701 NW Hawthorne Avenue|Grants Pass|http://siskiyouhealthcenter.com/
Oregon|Sisters Family Care|630 N Arrowleaf Trail|Sisters|
Oregon|Southridge High|9625 SW 125th Avenue|Beaverton|https://www.koin.com/news/health/coronavirus/new-covid-19-drive-thru-testing-available-in-beaverton/
Oregon|St. Charles Bend East Family Care|2600 NE Neff Road|Bend|https://www.stcharleshealthcare.org/covid-19/testing-location-and-criteria
Oregon|Summit Medical Urgent Care|1501 NE Medical Center Dr|Bend|https://www.bendmemorialclinic.com/coronavirus/
Oregon|Summit Medical Urgent Care|815 SW Bond St|Bend|https://www.bendmemorialclinic.com/coronavirus/
Oregon|Summit Medical Urgent Care|865 SW Veterans Way|Redmond|https://www.bendmemorialclinic.com/coronavirus/
Oregon|Virginia Garcia Memorial|226 SE 8th Ave|Hillsboro|
Oregon|Walgreens|6215 Se Tualatin Valley Hwy|Hillsboro|https://www.walgreens.com/findcare/covid19/testing|ext=goodrx
Pennsylvania|Abington Memorial Hospital - Rosenfeld Cancer Center Parking Lot|1200 Old York Road|Abington|https://www.ibx.com/htdocs/custom/covid19/pdfs/covid-19-testing-locations-ibx.pdf
Pennsylvania|Crozer-Chester Medical Center|1 Medical Center Blvd.|Upland|https://www.crozerkeystone.org/news/news-releases/2020/march/coronavirus-covid-19-information/
Pennsylvania|CVS Health COVID-19 Testing Site|4849 William Flynn Highway|Allison Park|
Pennsylvania|CVS Health COVID-19 Testing Site|7000 Butler Pike|Ambler|
Pennsylvania|CVS Health COVID-19 Testing Site|2801 Egypt Road|Audubon|
Pennsylvania|CVS Health COVID-19 Testing Site|975 Rostraver Road|Belle Vernon|
Pennsylvania|CVS Health COVID-19 Testing Site|3811 Neshaminy Boulevard|Bensalem|
Pennsylvania|CVS Health COVID-19 Testing Site|2434 Catasauqua Road|Bethlehem|
Pennsylvania|CVS Health COVID-19 Testing Site|6050 Sterners Way Unit 1|Bethlehem|
Pennsylvania|CVS Health COVID-19 Testing Site|3265 County Line Road|Chalfont|
Pennsylvania|CVS Health COVID-19 Testing Site|70 West Steuben Street|Crafton|
Pennsylvania|CVS Health COVID-19 Testing Site|1181 Freedom Road|Cranberry Township|
Pennsylvania|CVS Health COVID-19 Testing Site|599 Bell Tavern Boulevard|Downingtown|
Pennsylvania|CVS Health COVID-19 Testing Site|5001 Township Line Road|Drexel Hill|
Pennsylvania|CVS Health COVID-19 Testing Site|3519 Nazareth Road|Easton|
Pennsylvania|CVS Health COVID-19 Testing Site|620 Old Philadelphia Road|Easton|
Pennsylvania|CVS Health COVID-19 Testing Site|920 Bethlehem Pike|Erdenheim|
Pennsylvania|CVS Health COVID-19 Testing Site|3750 Sterrettania Road|Erie|
Pennsylvania|CVS Health COVID-19 Testing Site|141 West Lincoln Highway|Exton|
Pennsylvania|CVS Health COVID-19 Testing Site|1937 MacDade Boulevard|Folsom|
Pennsylvania|CVS Health COVID-19 Testing Site|335 Lancaster Avenue|Frazer|
Pennsylvania|CVS Health COVID-19 Testing Site|863 Baltimore Pike|Glenn Mills|
Pennsylvania|CVS Health COVID-19 Testing Site|5001 Jonestown Road|Harrisburg|
Pennsylvania|CVS Health COVID-19 Testing Site|550 North Progress Avenue|Harrisburg|
Pennsylvania|CVS Health COVID-19 Testing Site|1530 Cowpath Road|Hatfield|
Pennsylvania|CVS Health COVID-19 Testing Site|2501 Warren Road|Indiana|
Pennsylvania|CVS Health COVID-19 Testing Site|835 Old York Road|Jenkintown|
Pennsylvania|CVS Health COVID-19 Testing Site|870 Baltimore Pike|Kennett Square|
Pennsylvania|CVS Health COVID-19 Testing Site|2110 Spring Valley Rd|Lancaster|
Pennsylvania|CVS Health COVID-19 Testing Site|730 Newark Road|Landenberg|
Pennsylvania|CVS Health COVID-19 Testing Site|2333 Welsh Road|Landsdale|
Pennsylvania|CVS Health COVID-19 Testing Site|840 South Valley Road|Lansdale|
Pennsylvania|CVS Health COVID-19 Testing Site|3 South Pennell Road|Lima|
Pennsylvania|CVS Health COVID-19 Testing Site|385 North Broad Street|Lititz|
Pennsylvania|CVS Health COVID-19 Testing Site|3295 PA Route 100|Macungie|
Pennsylvania|CVS Health COVID-19 Testing Site|5703 Steubenville Pike|McKees Rocks|
Pennsylvania|CVS Health COVID-19 Testing Site|6706 Carlisle Pike|Mechanicsburg|
Pennsylvania|CVS Health COVID-19 Testing Site|3893 William Penn Hwy|Monroeville|
Pennsylvania|CVS Health COVID-19 Testing Site|328 Cochran Road|Mt. Lebanon|
Pennsylvania|CVS Health COVID-19 Testing Site|1803 Wilmington Road|New Castle|
Pennsylvania|CVS Health COVID-19 Testing Site|734 East Washington Street|New Castle|
Pennsylvania|CVS Health COVID-19 Testing Site|200 South Lincoln Avenue|Newtown|
Pennsylvania|CVS Health COVID-19 Testing Site|3930 West Chester Pike|Newtown Square|
Pennsylvania|CVS Health COVID-19 Testing Site|1201 North Fifth Street|Perkasie|
Pennsylvania|CVS Health COVID-19 Testing Site|402 Route 313|Perkasie|
Pennsylvania|CVS Health COVID-19 Testing Site|15500 Bustleton Avenue|Philadelphia|
Pennsylvania|CVS Health COVID-19 Testing Site|10901 C Bustleton Avenue|Philadelphia|
Pennsylvania|CVS Health COVID-19 Testing Site|1901 West Oregon Avenue|Philadelphia|
Pennsylvania|CVS Health COVID-19 Testing Site|3300-10 South Broad Street|Philadelphia|
Pennsylvania|CVS Health COVID-19 Testing Site|3780 Main Street|Philadelphia|
Pennsylvania|CVS Health COVID-19 Testing Site|6150 N 5th Street|Philadelphia|
Pennsylvania|CVS Health COVID-19 Testing Site|6701 Ridge Avenue Building 1|Philadelphia|
Pennsylvania|CVS Health COVID-19 Testing Site|7065 Lincoln Drive|Philadelphia|
Pennsylvania|CVS Health COVID-19 Testing Site|130 Schuylkill Rd|Phoenixville|
Pennsylvania|CVS Health COVID-19 Testing Site|1740 Washington Road|Pittsburgh|
Pennsylvania|CVS Health COVID-19 Testing Site|4664 Browns Hill Road|Pittsburgh|
Pennsylvania|CVS Health COVID-19 Testing Site|611 Duncan Avenue|Pittsburgh|
Pennsylvania|CVS Health COVID-19 Testing Site|2400 Butler Pike|Plymouth Meeting|
Pennsylvania|CVS Health COVID-19 Testing Site|"351 West Schuylkill Road, Suite SQ2"|Pottstown|
Pennsylvania|CVS Health COVID-19 Testing Site|1034 Second Street|Richboro|
Pennsylvania|CVS Health COVID-19 Testing Site|509 Davis Street|Scranton|
Pennsylvania|CVS Health COVID-19 Testing Site|923 Providence Road|Secane|
Pennsylvania|CVS Health COVID-19 Testing Site|409 Harleysville Pike|Souderton|
Pennsylvania|CVS Health COVID-19 Testing Site|795 Baltimore Pike|Springfield|
Pennsylvania|CVS Health COVID-19 Testing Site|3015 Lincoln Highway|Thorndale|
Pennsylvania|CVS Health COVID-19 Testing Site|455 West Street Road|Warminster|
Pennsylvania|CVS Health COVID-19 Testing Site|1040 West Chester Pike|West Chester|
Pennsylvania|CVS Health COVID-19 Testing Site|1200 Wilmington Pike|West Chester|
Pennsylvania|CVS Health COVID-19 Testing Site|760 Miles Rd.|West Chester|
Pennsylvania|CVS Health COVID-19 Testing Site|1849 Lycoming Creek Road|Williamsport|
Pennsylvania|CVS Health COVID-19 Testing Site|820 Edgewood Road|York|
Pennsylvania|Doylestown Health|595 W. State Street|Doylestown|https://www.doylestownhealth.org/about/news/health-news-and-blog/information-on-coronavirus-covid-19
Pennsylvania|Einstein Physicians|101 East Olney Ave|Philadelphia|https://www.einstein.edu/coronavirus#testing
Pennsylvania|Einstein Physicians|7131 Frankford Ave|Philadelphia|
Pennsylvania|Einstein Physicians Mayfair|"7131 Frankford Avenue, 2nd Floor"|Philadelphia|https://www.einstein.edu/coronavirus
Pennsylvania|Genesis Diagnostic|900 Town Center Dr|Langhorne|https://genesisdx.com/
Pennsylvania|Hunting Park Health Center|2017 W. Hunting Ave|Philadelphia|https://s27059.pcdn.co/wp-content/uploads/2020/05/COVIDTestingFlyer-003.pdf
Pennsylvania|Jefferson Bucks Hospital|380 N Oxford Valley Rd|Langhorne|https://hospitals.jefferson.edu/diseases-and-conditions/coronavirus-covid-19.html
Pennsylvania|Jefferson Center City|945 Sansom Street|Philadelphia|https://www.ibx.com/htdocs/custom/covid19/pdfs/covid-19-testing-locations-ibx.pdf
Pennsylvania|Jefferson Frankford Hospital|4900 Frankford Ave|Philadelphia|https://hospitals.jefferson.edu/diseases-and-conditions/coronavirus-covid-19.html
Pennsylvania|Jefferson Health|10th and Sanson Street|Philadelphia/Center City|https://thehealthnexus.org/mobile-testing-for-covid-19-now-at-all-major-tjuh-sites/|utm_source=cv19banner
Pennsylvania|Jefferson Health|3 Crescent Drive|Philadelphia/Navy Yard|https://thehealthnexus.org/mobile-testing-for-covid-19-now-at-all-major-tjuh-sites/|utm_source=cv19banner
Pennsylvania|Jefferson Northeast - Jefferson Urgent Care Parking Lot|2966 Street Road|Bensalem|https://www.ibx.com/htdocs/custom/covid19/pdfs/covid-19-testing-locations-ibx.pdf
Pennsylvania|Jefferson Torresdale Hospital|10800 Knights Rd|Philadelphia|https://hospitals.jefferson.edu/diseases-and-conditions/coronavirus-covid-19.html
Pennsylvania|Lehigh Valley Health Network|1730 W. Chew Street|Allentown|https://www.lvhn.org/testing-services/coronavirus-covid-19-care|utm_medium=referral&utm_campaign=FY20_covid19_networkwide&utm_content=alert_banner
Pennsylvania|Lehigh Valley Health Network|2604 Schoenersville Road|Bethlehem|https://www.lvhn.org/testing-services/coronavirus-covid-19-care|utm_medium=referral&utm_campaign=FY20_covid19_networkwide&utm_content=alert_banner
Pennsylvania|Lehigh Valley Health Network|35 Sillyman Street|Cressona|https://www.lvhn.org/testing-services/coronavirus-covid-19-care|utm_medium=referral&utm_campaign=FY20_covid19_networkwide&utm_content=alert_banner
Pennsylvania|Lehigh Valley Health Network|128 W 14th Street|Hazleton|https://www.lvhn.org/testing-services/coronavirus-covid-19-care|utm_medium=referral&utm_campaign=FY20_covid19_networkwide&utm_content=alert_banner
Pennsylvania|Lehigh Valley Health Network|149 N Vine Street|Hazleton|https://www.lvhn.org/testing-services/coronavirus-covid-19-care|utm_medium=referral&utm_campaign=FY20_covid19_networkwide&utm_content=alert_banner
Pennsylvania|Lehigh Valley Health Network|6451 Village Lane|Macungie|https://www.lvhn.org/testing-services/coronavirus-covid-19-care|utm_medium=referral&utm_campaign=FY20_covid19_networkwide&utm_content=alert_banner
Pennsylvania|Lehigh Valley Health Network|863 Nazareth Pike|Nazareth|https://www.lvhn.org/testing-services/coronavirus-covid-19-care|utm_medium=referral&utm_campaign=FY20_covid19_networkwide&utm_content=alert_banner
Pennsylvania|Lehigh Valley Health Network|528 Delaware Ave|Palmerton|https://www.lvhn.org/testing-services/coronavirus-covid-19-care|utm_medium=referral&utm_campaign=FY20_covid19_networkwide&utm_content=alert_banner
Pennsylvania|Lehigh Valley Health Network|"320 W Pumping Station Road, Suite 3"|Quakertown|https://www.lvhn.org/testing-services/coronavirus-covid-19-care|utm_medium=referral&utm_campaign=FY20_covid19_networkwide&utm_content=alert_banner
Pennsylvania|Lehigh Valley Health Network|1655 W Main Street|Stroudsburg|https://www.lvhn.org/testing-services/coronavirus-covid-19-care|utm_medium=referral&utm_campaign=FY20_covid19_networkwide&utm_content=alert_banner
Pennsylvania|Lehigh Valley Health Network|"292 Frantz Road, Suite 102"|Stroudsburg|https://www.lvhn.org/testing-services/coronavirus-covid-19-care|utm_medium=referral&utm_campaign=FY20_covid19_networkwide&utm_content=alert_banner
Pennsylvania|Lehigh Valley Health Network|2741 MacArthur Road|Whitehall|https://www.lvhn.org/testing-services/coronavirus-covid-19-care
Pennsylvania|Main Line Health - Newtown Square|3855 West Chester Pike|Newtown Square|https://www.ibx.com/htdocs/custom/covid19/pdfs/covid-19-testing-locations-ibx.pdf
Pennsylvania|Main Line Health - Radnor|240 North Radnor Chester Road|Radnor|https://www.mainlinehealth.org/conditions-and-treatments/conditions/covid-19#testing
Pennsylvania|MedExpress|300 East Plank Road|Altoona|
Pennsylvania|MedExpress|655 East Dubois Ave|Dubois|https://www.medexpress.com/covid19/medexpress-covid19-testing-centers.html
Pennsylvania|MedExpress|5039 Peach Street|Erie|https://www.medexpress.com/covid19/medexpress-covid19-testing-centers.html
Pennsylvania|MedExpress|2128 Oakland Ave|Indiana|https://www.medexpress.com/covid19/medexpress-covid19-testing-centers.html
Pennsylvania|MedExpress|1221 Scalp Ave|Johnstown|https://www.medexpress.com/covid19/medexpress-covid19-testing-centers.html
Pennsylvania|MedExpress|1010 West Crestview Drive|Lebanon|https://www.medexpress.com/covid19/medexpress-covid19-testing-centers.html
Pennsylvania|MedExpress|1613 North Atherton Street|State College|https://www.medexpress.com/covid19/medexpress-covid19-testing-centers.html
Pennsylvania|MedExpress|289 McClellandtown Road|Uniontown|https://www.medexpress.com/covid19/medexpress-covid19-testing-centers.html
Pennsylvania|MedExpress|10632 Perry Highway|Wexford|https://www.medexpress.com/covid19/medexpress-covid19-testing-centers.html
Pennsylvania|Mercy Catholic Medical Center (MCMC) – Mercy Philadelphia|501 S. 54th Street|Philadelphia|https://www.ibx.com/htdocs/custom/covid19/pdfs/covid-19-testing-locations-ibx.pdf
Pennsylvania|Mount Nittany|1700 Old Gatesburg Road|State College|https://www.mountnittany.org/coronavirus/covid-19-test-collection-site
Pennsylvania|Penn Medicine|201 King of Prussia Road - north parking lot|Radnor|https://www.ibx.com/htdocs/custom/covid19/pdfs/covid-19-testing-locations-ibx.pdf
Pennsylvania|Penn Medicine|4122 Market Street Parking Lot|West Philadelphia|https://www.ibx.com/htdocs/custom/covid19/pdfs/covid-19-testing-locations-ibx.pdf
Pennsylvania|Penn Medicine Urgent Care|"1930 S. Broad Street, Ground Floor"|Philadelphia|https://www.pennmedicine.org/for-patients-and-visitors/find-a-program-or-service/emergency-medicine/urgent-care
Pennsylvania|Pennsylvania College of Health Sciences|850 Greenfield Road|Lancaster|https://www.lancastergeneralhealth.org/coronavirus/coronavirus-testing-sites
Pennsylvania|Philadelphia Dept. of Health|2230 Cottman Ave|Philadelphia|https://www.phila.gov/covid-testing-sites/#/
Pennsylvania|Philadelphia Dept. of Health|1700 S. Broad St|Philadelphia|https://www.phila.gov/covid-testing-sites/#/
Pennsylvania|Philadelphia Dept. of Health|2840 W. Dauphin St|Philadelphia|https://www.phila.gov/covid-testing-sites/#/
Pennsylvania|Philadelphia Dept. of Health|1900 N. 20th St|Philadelphia|https://www.phila.gov/covid-testing-sites/#/
Pennsylvania|Philadelphia Dept. of Health|301 W. Girard Ave|Philadelphia|https://www.phila.gov/covid-testing-sites/#/
Pennsylvania|Philadelphia Dept. of Health|131 E. Chelten Ave|Philadelphia|https://www.phila.gov/covid-testing-sites/#/
Pennsylvania|Philadelphia Dept. of Health|555 S. 43rd St|Philadelphia|https://www.phila.gov/covid-testing-sites/#/
Pennsylvania|Philadelphia Dept. of Health|4400 Haverford Ave|Philadelphia|https://www.phila.gov/covid-testing-sites/#/
Pennsylvania|PHMC Congreso Health Center|412 W. Lehigh Ave|Philadelphia|https://www.phila.gov/covid-testing-sites/#/|services=dtwu_walkUp
Pennsylvania|PHMC Health Connection|1900 N. 9th St|Philadelphia|
Pennsylvania|PHMC Rising Sun Health Center|5675 N. Front St|Philadelphia|https://www.phila.gov/covid-testing-sites/#/|services=dtwu_walkUp
Pennsylvania|PM Pediatrics Urgent Care|101 E. Swedesford Rd|Wayne|https://pmpediatrics.com/coronavirus-covid-19-frequently-asked-questions/
Pennsylvania|Project Baseline Erie||Erie|https://www.projectbaseline.com/study/covid-19/#study-locations
Pennsylvania|Project Baseline Harrisburg||Harrisburg|https://www.projectbaseline.com/study/covid-19/#study-locations
Pennsylvania|Project Baseline Monroeville||Monroeville|https://www.projectbaseline.com/study/covid-19/#study-locations
Pennsylvania|Project Baseline Plains||Plains|https://www.projectbaseline.com/study/covid-19/#study-locations
Pennsylvania|Project Baseline York||York|https://www.projectbaseline.com/study/covid-19/#study-locations
Pennsylvania|Project Home Stephen Klein Wellness Center|2144 Cecil B. Moore Ave|Philadelphia|https://www.projecthome.org/skwc
Pennsylvania|Rite Aid|5430 Peach Street|Erie|https://www.riteaid.com/pharmacy/services/covid-19-testing
Pennsylvania|Rite Aid|20 South River Street|Scranton|https://www.riteaid.com/pharmacy/services/covid-19-testing
Pennsylvania|Sayre Health Center|227 S. 59th St|Philadelphia|https://www.sayrehealth.org/
Pennsylvania|Tower Health Urgent Care|1050 East Philadelphia Ave|Gilbertsville|https://www.towerhealth.org/covid19/
Pennsylvania|Tower Health Urgent Care|215 Lancaster Ave|Malvern|https://www.towerhealth.org/covid19/
Pennsylvania|Tower Health Urgent Care|10050 Roosevelt Blvd.|Philadelphia|https://www.towerhealth.org/covid19/
Pennsylvania|Tower Health Urgent Care|580 West Germantown Pike|Plymouth Meeting|https://www.towerhealth.org/covid19/
Pennsylvania|Tower Health Urgent Care|2101 State Hill Rd Suite 5|Reading|https://www.towerhealth.org/covid19/
Pennsylvania|UPMC Northwest Reno Diagnostic Center|1671 Allegheny Blvd.|Reno|https://www.usnews.com/news/best-states/pennsylvania/articles/2020-06-15/more-virus-test-sites-opening-across-northern-pennsylvania
Pennsylvania|Walgreens|52 CHESTER PIKE|DARBY|https://www.walgreens.com/findcare/covid19/testing|ext=goodrx
Pennsylvania|Walmart|9300 State Route 61|Coal Township|https://www.dailyitem.com/news/snyder_county/three-valley-walmarts-to-have-drive-thru-virus-testing-sites-11-new-cases-in-valley/article_7f7f6b61-e1cd-5382-8109-d92cd30c04f1.html
Pennsylvania|Walmart|120 AJK Blvd.|Lewisburg|https://www.dailyitem.com/news/snyder_county/three-valley-walmarts-to-have-drive-thru-virus-testing-sites-11-new-cases-in-valley/article_7f7f6b61-e1cd-5382-8109-d92cd30c04f1.html
Pennsylvania|Walmart|980 N. Susquehanna Trail|Selinsgrove|https://www.dailyitem.com/news/snyder_county/three-valley-walmarts-to-have-drive-thru-virus-testing-sites-11-new-cases-in-valley/article_7f7f6b61-e1cd-5382-8109-d92cd30c04f1.html
Rhode Island|Anchor Medical Associates|"1 Commerce Street, Suite 200"|Lincoln|http://www.anchormedical.org/locations/lincoln-adult-medicine
Rhode Island|Armistice Urgent Care|209 Armistice Blvd|Pawtucket|https://www.armisticeurgentcare.com/
Rhode Island|Blackstone Valley Community Health Care|9 Chestnut Street|Central Falls|http://www.bvchc.org/for-patients/coronavirusupdate
Rhode Island|Blackstone Valley Community Health Care|1000 Broad Street|Central Falls|http://www.bvchc.org/for-patients/coronavirusupdate
Rhode Island|Blackstone Valley Community Health Care|39 East Avenue|Pawtucket|http://www.bvchc.org/for-patients/coronavirusupdate
Rhode Island|Blackstone Valley Community Health Care|1145 Main Street|Pawtucket|http://www.bvchc.org/for-patients/coronavirusupdate
Rhode Island|Blackstone Valley Pediatrics|2 Meehan Lane|Cumberland|http://blackstonevalleypediatrics.com/offices/
Rhode Island|Care New England|45 Willard Avenue|Providence|https://www.carenewengland.org/coronavirus/
Rhode Island|Clínica Esperanza|"60 Valley Street, Suite 104"|Providence|https://www.aplacetobehealthy.org/covid-19-updates
Rhode Island|Comprehensive Community Action Program|1090 Cranston Street|Cranston|https://www.comcap.org/
Rhode Island|CVS Health COVID-19 Testing Site|1776 Broad Street|Cranston|
Rhode Island|CVS Health COVID-19 Testing Site|681 Reservoir Avenue|Cranston|
Rhode Island|CVS Health COVID-19 Testing Site|1285 South County Trail|East Greenwich|
Rhode Island|CVS Health COVID-19 Testing Site|2250 New London Turnpike|East Greenwich|
Rhode Island|CVS Health COVID-19 Testing Site|63 Newport Avenue|East Providence|
Rhode Island|CVS Health COVID-19 Testing Site|26 Putnam Pike|Johnston|
Rhode Island|CVS Health COVID-19 Testing Site|1123 Boston Neck Road|Narragansett|
Rhode Island|CVS Health COVID-19 Testing Site|935 Manton Avenue|Providence|
Rhode Island|CVS Health COVID-19 Testing Site|960 Broad Street|Providence|
Rhode Island|CVS Health COVID-19 Testing Site|834 Providence Street|West Warwick|
Rhode Island|CVS Health COVID-19 Testing Site|151 Franklin Street|Westerly|
Rhode Island|CVS Health COVID-19 Testing Site|1054 Cass Ave|Woonsocket|
Rhode Island|CVS Health COVID-19 Testing Site – Twin River Casino|100 Twin River Rd|Lincoln|
Rhode Island|East Bay Community Action Program|1 John H Chafee Blvd|Newport|https://www.ebcap.org/covid-19-important-information/
Rhode Island|East Greenwich Pediatrics|1377 South County Trail Suite 2B|East Greenwich|https://eastgreenwichpediatrics.com/
Rhode Island|Express Care East Greenwich|3461 South County Trail (Rte 2)|East Greenwich|https://www.southcountyhealth.org/about-south-county-health/news/express-care-to-swab-test-those-suspected-of-covid-infection
Rhode Island|Express Care East Greenwich|3461 South County Trail|East Greenwich|https://www.southcountyhealth.org/about-south-county-health/news/express-care-to-swab-test-those-suspected-of-covid-infection
Rhode Island|Express Care Westerly|268 Post Rd.|Warwick|https://www.southcountyhealth.org/about-south-county-health/news/express-care-to-swab-test-those-suspected-of-covid-infection
Rhode Island|Express Care Westerly|268 Post Road (Rte 1)|Westerly|https://www.southcountyhealth.org/about-south-county-health/news/express-care-to-swab-test-those-suspected-of-covid-infection
Rhode Island|Fatima Hospital|200 High Service Ave|North Providence|http://www.fatimahospital.com/about-fatima/coronavirus-covid-19-information
Rhode Island|Garden City Treatment Center Outdoor Respiratory Clinic|1150 Reservoir Ave|Cranston|http://gctreatment.com/|fbclid=IwAR0pNaBl1PhLz-2VhwKpRfPhi0q4hZpue_kHgX6ifM1Z2r2BBsLy89DxzTQ
Rhode Island|Lincoln Urgent Care|2 Wake Robin Road|Lincoln|http://www.lincolnurgentcareri.com/
Rhode Island|Medical Associates of Rhode Island|1180 Hope Street|Bristol|http://www.medassociatesofri.com/news
Rhode Island|Medical Associates of Rhode Island|"950 Warren Avenue, Suite 303"|East Providence|http://www.medassociatesofri.com/news
Rhode Island|North Smithfield Urgent Care|594 Great Road Suite 102A|North Smithfield|https://www.northsmithfieldurgentcare.com/
Rhode Island|Ocean State Pediatrics|"1671 South County Trail, Suite 201"|East Greenwich|http://oceanstatepediatrics.com/#intro
Rhode Island|Ocean State Urgent Care|2140 Mendon Rd.|Cumberland|https://www.oceanstateurgentcare.com/locations/cumberland-urgent-care
Rhode Island|Ocean State Urgent Care|1195 N. Main St.|Providence|https://www.oceanstateurgentcare.com/locations/east-side-urgent-care
Rhode Island|Ocean State Urgent Care|400 Putnam Pike|Smithfield|https://www.oceanstateurgentcare.com/locations/smithfield-urgent-care
Rhode Island|Ocean State Urgent Care|1131 Warwick Ave|Warwick|https://www.oceanstateurgentcare.com/locations/warwick-urgent-care
Rhode Island|P.R.I.M.A.|"2178 Mendon Road, Suite 100"|Cumberland|http://primapediatrics.com/
Rhode Island|Providence Community Health Centers|934 Dexter Road|Central Falls|https://health.ri.gov/covid/testing/
Rhode Island|Providence Community Health Centers|65 Gordon Avenue|Providence|https://www.providencechc.org/COVID-19
Rhode Island|Rhode Island College|600 Mt Pleasant Ave|Providence|http://www.ric.edu/news/Pages/RIC-Campus-Hosts-COVID-19-Testing.aspx
Rhode Island|Rhode Island Free Clinic|647 Broad St|Providence|https://www.rifreeclinic.org/
Rhode Island|Southside Cultural Center of Rhode Island|393 Broad Street|Providence|https://odhpvd.org/covid-19-notice
Rhode Island|Thundermist Health Center of West Warwick|186 Providence St|West Warwick|https://www.thundermisthealth.org/default.aspx
Rhode Island|Thundermist Health Center of Woonsocket|450 Clinton Street|Woonsocket|https://www.thundermisthealth.org/default.aspx
Rhode Island|Thundermist Health Center of Woonsocket|450 Clinton St.|Woonsocket|https://ccri.edu/covid-19/Clinic
Rhode Island|Tri-County Community Action Agency|1126 Hartford Avenue|Johnston|https://tricountyri.org/covid/
Rhode Island|Walgreens|1011 CRANSTON ST|CRANSTON|https://www.walgreens.com/findcare/covid19/testing|ext=goodrx
Rhode Island|WellOne|65 Union Ave|Harrisville|http://welloneri.org/pages/view/113/NEW-COVID-19-News
Rhode Island|Wood River Health Services|823 Main St|Hope Valley|http://woodriverhealthservices.org/wp/covid-19-testing-site-and-respiratory-clinic-at-hope-valley-facilty/
South Carolina|Affinity Health Center|455 Lakeshore Parkway|Rock Hill|https://affinityhealthcenter.org/
South Carolina|AnMed Health Oglesby Center A|2000 East Greenville St|Anderson|https://anmedhealth.org/Portals/0/AnMed%20Health%20drive%20through%20COVID-19%20testing%20news%20release.pdf|ver=2020-03-17-140939-777
South Carolina|Beaufort Memorial Medical and Administrative Center|990 Ribaut Rd.|Beaufort|https://www.bmhsc.org/news/coronavirus-covid-19-preparations-and-recommendations
South Carolina|Calhoun Falls Family Medicine|535 Jackson Street|Calhoun Falls|https://www.carolinahealthcenters.org/abbeville-calhoun-falls
South Carolina|Cherokee Medical Center|1530 N Limestone St|Gaffney|
South Carolina|Citadel Mall campus|"2070 Sam Rittenberg Blvd, Charleston, SC 29407"|Charleston|https://web.musc.edu/about/leadership/institutional-offices/communications/pamr/news-releases/2020/musc-health-expands-covid-19-testing-capabilities-following-fda-waiver-confirmation
South Carolina|Coastal Pediatric Associates|2067 Charlie Hall Blvd.|Charleston|https://www.cpakids.com/coronavirus.php
South Carolina|Coastal Pediatric Associates|776 Daniel Ellis Dr. Bldg 2 Suite A|Charleston|http://www.cpakids.com/coronavirus.php
South Carolina|Coastal Pediatric Associates|1952 Long Grove Dr. Suite 202|Mount Pleasant|https://www.cpakids.com/coronavirus.php
South Carolina|Coastal Pediatric Associates|9165 University Blvd. Suite 100|North Charleston|https://www.cpakids.com/coronavirus.php
South Carolina|Coastal Pediatric Associates|"2015 2nd Ave, Suite 101"|Summerville|https://www.cpakids.com/coronavirus.php
South Carolina|Colonial Healthcare|"4700 Forest Drive, Suite 101"|Columbia|https://www.colonialhealthcare.com/ContactLocations/Columbia/FamilyMedicineandUrgentCare
South Carolina|Colonial Healthcare|1036 Professional Court|Manning|https://www.colonialhealthcare.com/ContactLocations/Manning/ColonialFamilyPracticeManning
South Carolina|Colonial Healthcare|1013 Professional Ct|Manning|https://www.colonialhealthcare.com/ContactLocations/Manning/SanteeCooperPrimaryandUrgentCare
South Carolina|Colonial Healthcare|26 Wesmark Court|Sumter|https://www.colonialhealthcare.com/ContactLocations/Sumter/ColonialFamilyPractice.aspx
South Carolina|Colonial Healthcare|"304 W. Wesmark Blvd.,"|Sumter|https://www.colonialhealthcare.com/ContactLocations/Sumter/ColonialFamilyPractice3
South Carolina|Colonial Healthcare|325 Broad Street|Sumter|https://www.colonialhealthcare.com/ContactLocations/Sumter/ColonialFamilyPractice1
South Carolina|Colonial Healthcare|327 Broad Street|Sumter|https://www.colonialhealthcare.com/ContactLocations/Sumter/ColonialUrgentCare
South Carolina|Colonial Healthcare|385 W. Wesmark Blvd|Sumter|https://www.colonialhealthcare.com/ContactLocations/Sumter/ColonialNeurology
South Carolina|Colonial Healthcare|698 Bultman Drive|Sumter|https://www.colonialhealthcare.com/ContactLocations/Sumter/ColonialFamilyPractice4
